;Crude_oil;Natural_gas;Coking_coal;Bituminous_coal;Coke;Other_coal;Gasoline;LPG;Jetfuel;Fuel;Fuel_oil;Heavy_fuel_oil;Other_fuel_prod;Electricty;HeatGeoSol_Th;Steel_Iron;NonFerrousMetals;Cement;OthMin;Buildings_constr;ChemicalPharma;Paper;Mining;TranspEquipment;Transport_serv;Agri_Forestry;Fishing;Food_industry;Composite;C;G;I;X;Tot_uses
SpeMarg_LPG;-30.76507647708650;-2443.09671943196000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;-1498.99320628243000;0.00000000000000;1360.85453847446000;0.00000000000000;60.88963192442520;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
SpeMarg_Jetfuel;-93.95826233599880;-7461.35387143673000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;-4578.00899734879000;0.00000000000000;81.80450768129180;0.00000000000000;3.66023422904295;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
SpeMarg_Fuel;-433.86756872248700;-34454.01589060750000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;-21139.70164929690000;0.00000000000000;6088.07927379460000;0.00000000000000;272.40303473113000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
SpeMarg_Fuel_oil;-165.20965189674100;-13119.52397934180000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;-8049.65155831632000;0.00000000000000;1294.96539404972000;0.00000000000000;57.94150952161830;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
SpeMarg_Heavy_fuel_oil;-80.63660568122400;-6403.46293152551000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;-3928.92649508774000;0.00000000000000;629.96178105580400;0.00000000000000;28.18680460730450;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
SpeMarg_Other_fuel_prod;-64.06973944319780;-5087.86546866273000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;-3121.72486309822000;0.00000000000000;939.76689968848300;0.00000000000000;42.04862386022290;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
SpeMarg_Electricty;0.00000000000000;-460270.08110792500000;0.00000000000000;-67655.78757160800000;0.00000000000000;-8978.19593739810000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;-5836.64432017679000;-26941.41552180070000;390.18146452275000;0.00000000000000;0.00000000000000;4841.51072436073000;0.00000000000000;5673.04673797092000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
SpeMarg_HeatGeoSol_Th;0.00000000000000;-275778.34962735800000;0.00000000000000;286.30644089148000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;-63.14067834622320;-20.12285218997310;653.35262287787400;-37694.87758327520000;0.00000000000000;102.66162550659800;0.00000000000000;120.29389850662800;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
SpeMarg_Steel_Iron;0.00000000000000;-87380.49686412560000;0.00000000000000;41911.58180405050000;-124.48630159090800;-6862.22943181932000;299.24969619344800;1269.98475298480000;0.00000000000000;2915.34807039168000;-582.55881969790300;0.00000000000000;40.64484136654420;-243166.72304230700000;0.00000000000000;-5023365.84347959000000;0.00000000000000;9192.75063259807000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
SpeMarg_NonFerrousMetals;0.00000000000000;-23704.94954757550000;0.00000000000000;20.77174069767330;0.00000000000000;0.00000000000000;299.24969619344800;1904.97712947720000;0.00000000000000;2915.34807039168000;-582.55881969790300;-432.28404536520400;11068.08445086730000;-177739.95181363900000;0.00000000000000;211739.28281747700000;0.00000000000000;2220.51777969589000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
SpeMarg_Cement;0.00000000000000;-33582.33658376300000;0.00000000000000;7954.81436758457000;0.00000000000000;0.00000000000000;498.07229201671300;1813.39196577340000;0.00000000000000;4852.31602209485000;-1947.00686489310000;-1077.19042189671000;41468.57568558530000;-87503.09933806960000;0.00000000000000;4683.35949223410000;0.00000000000000;-1182427.17309391000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
SpeMarg_OthMin;0.00000000000000;-134689.35775796500000;0.00000000000000;2721.86035101948000;-3.24851315662725;0.00000000000000;996.14458403342600;3266.73970161985000;0.00000000000000;9704.63204418966000;-961.83224424252600;-10053.75612572150000;1197.12604520514000;-130840.00697397200000;0.00000000000000;68268.04255149200000;0.00000000000000;135760.04907718200000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
SpeMarg_Buildings_constr;0.00000000000000;1469.92889924011000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;664.42484293402400;0.00000000000000;0.00000000000000;6472.95455403176000;-1293.45679277613000;0.00000000000000;0.00000000000000;1499.09146556523000;0.00000000000000;48713.03567849100000;0.00000000000000;61807.51623912970000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
SpeMarg_ChemicalPharma;0.00000000000000;-88204.76159902730000;0.00000000000000;8287.92453837163000;-0.67422835804507;0.00000000000000;16983.31801189050000;159386.74695321900000;0.00000000000000;165454.74907619000000;-33061.96070175890000;-9798.08645135484000;-23948.58948222950000;-657837.74345594300000;0.00000000000000;68749.03103807150000;0.00000000000000;22975.82872078310000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
SpeMarg_Paper;0.00000000000000;-95743.03317581250000;0.00000000000000;830.86962790693000;0.00000000000000;0.00000000000000;496.47956036651400;2963.42619393390000;0.00000000000000;4836.79932415956000;-318.17703889201100;-1512.93760177271000;0.00000000000000;-219057.11254589400000;0.00000000000000;4599.61119035178000;0.00000000000000;4356.01270049202000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
SpeMarg_Mining;0.00000000000000;-1837.29764726891000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;533.15663249524600;2751.69784995175000;0.00000000000000;5194.11441192156000;-3863.57832940299000;-396.23838052707600;0.00000000000000;-2950.00437667787000;0.00000000000000;2776.49147341527000;0.00000000000000;9825.45339197113000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
SpeMarg_TranspEquipment;0.00000000000000;-14235.63916223890000;0.00000000000000;0.00000000000000;-0.24516561649841;0.00000000000000;1117.81111484895000;3174.96188246201000;0.00000000000000;10889.93077750900000;-181.81545079543500;-36.00796016779500;0.00000000000000;-131826.87851502200000;0.00000000000000;659850.99668507900000;0.00000000000000;34295.28613262380000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
SpeMarg_Transport_serv;0.00000000000000;-2702.17506743629000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;78209.92096550080000;297.11289568473500;-2018.89619498695000;640372.87368106300000;-72174.23561165250000;-23653.73153599380000;0.00000000000000;-218543.15719957300000;0.00000000000000;3962.31999878014000;0.00000000000000;4509.15145837438000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
SpeMarg_Agri_Forestry;0.00000000000000;7792.96153976763000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;7600.50989120791000;56303.94175201980000;0.00000000000000;-748792.39722775900000;-12297.97368726940000;-995.42088459942200;0.00000000000000;21825.50594098210000;12.88294498738620;3572.40370523061000;0.00000000000000;9222.57631398439000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
SpeMarg_Fishing;0.00000000000000;32.73122249398150;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;-1286.73247698098000;0.00000000000000;0.00000000000000;-99513.57886302390000;-1908.39349373345000;0.00000000000000;0.00000000000000;790.03449992372000;0.00000000000000;0.00000000000000;0.00000000000000;811.34994468634500;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
SpeMarg_Food_industry;0.00000000000000;-73071.61620026990000;0.00000000000000;6960.20361625468000;-0.96764314685004;0.00000000000000;2788.71265246615000;17875.68569215090000;0.00000000000000;27168.17478400520000;-1681.79291985777000;-8014.23825210762000;233.56802776934500;-301173.30057265700000;533.42181252665600;3055.71177647161000;0.00000000000000;9360.46956547229000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
SpeMarg_Composite;0.00000000000000;-325892.00963911200000;0.00000000000000;3633.38413955878000;-1.42279035208017;-5090.42766036263000;84454.21192095610000;130080.81317329700000;-1.38410121195966;822769.16866457200000;-164409.67740660300000;-3693.06188621736000;16963.65085736680000;1131881.39257638000000;4136.93035824733000;3739807.46447115000000;0.00000000000000;690366.77941508300000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
SpeMarg_C;0.00000000000000;2267680.53654783000000;0.00000000000000;-4799.95870953964000;0.00000000000000;27112.37095631560000;-635101.54749613600000;-32908.93735866510000;0.00000000000000;-366959.98741863000000;301164.80317979300000;-132901.14641512300000;-47400.86568611250000;2191654.81470059000000;-4683.23511576156000;25851.23689783760000;0.00000000000000;83219.95391380340000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
SpeMarg_G;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
SpeMarg_I;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;9299.00607835886000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
SpeMarg_X;1163.47612855211000;-566213.50189231800000;0.00000000000000;-151.97034518819500;131.04464222050000;58.10640345752600;441447.01811200500000;-348180.54258390900000;2020.28029619850000;-488280.44597111300000;0.00000000000000;219525.63833483400000;-665.72882722002300;-1072410.61169469000000;0.00000000000000;145151.76928099900000;0.00000000000000;96525.37261653130000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
VA_Tax;0.00000000000000;2005575.08408551000000;0.00000000000000;15601.26387232970000;0.00000000000000;5137.06261924644000;656597.48608268800000;694558.18675202800000;0.00000000000000;3583820.09110449000000;871007.37101063900000;13584.46760660470000;50165.39645989740000;6822694.38740823000000;13098.49075979810000;39957.00000000000000;23598.56976902230000;39957.00000000000000;656373.00000000000000;5006000.00000000000000;5074940.00000000000000;1061600.00000000000000;28110.00000000000000;12907170.00000000000000;1353360.00000000000000;1612200.00000000000000;172400.00000000000000;6556550.00000000000000;86314935.14246950000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
Energy_Tax_IC;0.00000000000000;274717.54400462800000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;294138.73011163300000;148623.75333850100000;0.00000000000000;6133085.00556250000000;320306.95613722700000;28533.46750882490000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
Energy_Tax_FC;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;8659542.85552869000000;187888.14356292800000;0.00000000000000;7096495.48862976000000;314717.68086260500000;118950.37475270000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
ClimPolCompensbySect;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
OtherIndirTax;15817.78927412550000;232370.23943871300000;0.00000000000000;11665.87684848830000;4686.68396806269000;172.26608502038600;30931.69227898730000;54944.22126151640000;3302.84012225797000;245804.94477536700000;52283.96064757630000;25434.57695591070000;37942.89471130140000;813440.23130005300000;17248.56168913120000;18810.00000000000000;14190.00000000000000;5910.21671826625000;40089.78328173370000;185000.00000000000000;723000.00000000000000;20000.00000000000000;42000.00000000000000;-935000.00000000000000;-5593000.00000000000000;-1335000.00000000000000;3000.00000000000000;360000.00000000000000;41517953.22064350000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
Tot_ressources;29245626.18391540000000;20469764.73584490000000;784210.42598600000000;1186980.98551466000000;1128698.81816493000000;425884.66897040500000;18641611.57241980000000;4551179.55475753000000;4421161.55257886000000;43026003.14743100000000;9126011.74160450000000;4673716.03456199000000;3384850.47062987000000;39835678.47771110000000;1659166.68572173000000;28231619.48160470000000;35809163.12238360000000;5018867.10212819000000;36437936.21584670000000;45698975.61765600000000;205652933.62287800000000;33239493.69103050000000;9789575.50775170000000;225781580.51452600000000;77128007.76222900000000;95014112.63631810000000;6430102.58709153000000;218917184.48561500000000;3016897215.83212000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
Thousand_of_euros;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
